authorIndex,doi,year,journal,authorPosition,countrypred,genderpred,racepred,afftypepred
9653,mdqstphbeodnuyrzckue,1983,Human Communication Research,2.0,US,M,White,Education
9654,hrftdyoajryfqyixfyqm,1997,Journal of Communication,1.0,US,M,White,Education
9655,xqeskzbdpfamxxkkmyxe,2005,Journal of Communication,1.0,US,M,White,Education
9656,izxjwamemkkaizfcgycf,1977,Human Communication Research,4.0,US,M,White,Education
9657,upezgyzqzgeuiqmbzjha,1991,Communication Theory,2.0,US,M,White,Education
9658,hjlaxzvfwanjocqkrlwk,2013,Journal of Computer-Mediated Communication,3.0,US,F,White,Education
9659,vrgvvyapivrzjlevkfgf,1980,Journal of Communication,3.0,US,F,White,Education
9660,tdesywkdkpckapmalkny,2015,Journal of Computer-Mediated Communication,4.0,BE,F,White,Education
9661,wjaxfcawcyipyqduayge,2015,Journal of Communication,2.0,ES,F,Hispanic,Education
9662,llbyafgevjclfixabqix,1969,Journal of Communication,1.0,US,M,White,Education
9663,bishrxutexhkrkvpoyzh,2011,Journal of Communication,2.0,US,M,Asian,Education
9664,ilkgqbeeplqprxqqlazd,2006,Journal of Communication,5.0,US,F,White,Education
9665,gtvofqnslishluthdlnl,2013,"Communication, Culture and Critique",1.0,GB,F,White,Education
9666,ugifsbvwnczwrteukyhg,1982,Journal of Communication,1.0,US,F,White,Education
9667,urkjaribhpabaxwocmsu,2016,Communication Theory,1.0,US,F,White,Education
9668,ofeoiovehvulzlsoufvv,2010,Journal of Communication,3.0,US,M,Black,Education
9669,xwexgbrsrdzgppeblnxe,2017,Journal of Computer-Mediated Communication,1.0,US,F,White,Education
9670,upqeclawkgpvihfyrhzo,1985,Human Communication Research,2.0,US,M,White,Education
9671,epjkctecwurxdhszgksj,2002,Journal of Communication,3.0,NL,M,White,Education
9672,crldewyrzsvccpgebqtm,2009,Journal of Communication,1.0,PH,F,Asian,Education
9673,qlolpzinmwlyvlcyesvq,1955,Journal of Communication,1.0,US,M,White,Education
9674,zfnkloztxioxjejjqoot,2017,"Communication, Culture and Critique",1.0,US,F,Asian,Education
9675,hzvojsjqiroaluonwnxo,2021,Journal of Communication,1.0,US,F,Black,Education
9676,fbooyofkqpdqzmpagucb,2020,Journal of Communication,1.0,US,M,White,Education
9677,maemtsxhvgkkecioojef,2015,Communication Theory,1.0,DK,M,White,Education
9678,fwtansokvsmsesfmftim,1993,Communication Theory,1.0,US,M,White,Education
9679,wfjqzcgtlsdybppyfiuj,1986,Human Communication Research,1.0,US,M,White,Education
9680,idqxacdqbiefnhfqifog,2022,Journal of Computer-Mediated Communication,1.0,CN,M,Asian,Education
9681,rkbsrfdltnwqooyiwwjs,2014,Human Communication Research,6.0,JP,F,Asian,Education
9682,gaujkmihdbgkizecmdxm,1996,Communication Theory,5.0,US,F,White,Education
9683,dwxtnxfpurnhxdsmzscb,2012,Journal of Communication,5.0,PL,F,White,Non Education
9684,fumsurojolutuhcpwemn,2009,Journal of Communication,2.0,US,M,White,Education
9685,yjjovclzygtxgluhnywl,2018,Human Communication Research,5.0,US,M,White,Education
9686,xayyfnmeioqqcsznhzpe,1984,Journal of Communication,1.0,US,M,White,Education
9687,wjnsoraiuazdyfezotyk,2014,"Communication, Culture and Critique",2.0,US,F,White,Education
9688,sfksumydoxnuzsuzcweh,2011,Journal of Communication,2.0,US,M,White,Education
9689,ucsqbmievetcgdgqxbpt,2018,Journal of Communication,1.0,US,M,White,Education
9690,shaoqqdpknapdojvmuxh,2008,"Communication, Culture and Critique",1.0,US,F,White,Education
9691,lybaclfuyjbwaebywsyg,2016,Journal of Computer-Mediated Communication,2.0,DE,M,White,Education
9692,qdkjxmyfobeqkqqqfhrd,1999,Journal of Communication,2.0,US,M,White,Education
9693,vbvlvdsrtyvvgxbabupr,2016,Journal of Communication,1.0,IL,F,White,Education
9694,pgmrmjiysouqhvdsasel,2006,Journal of Communication,5.0,US,M,White,Education
9695,jkbevmgadmleufzyuxbf,2002,Journal of Communication,1.0,US,M,White,Education
9696,qtzywnzlumpspojvgmwh,1978,Journal of Communication,1.0,US,M,White,Education
9697,waibdevuficfxhrvkekg,2017,"Communication, Culture and Critique",1.0,US,F,White,Education
9698,wjjsycqhkleevczfqpfy,2019,"Communication, Culture and Critique",1.0,US,M,White,Education
9699,zpgzsnvmgpddpjamrxvt,1999,Journal of Computer-Mediated Communication,2.0,DE,M,White,Education
9700,uisilkvfwzqxpkfagvvc,2005,Journal of Communication,1.0,US,F,White,Education
9701,csqudszkpnkpjdxebibg,1987,Journal of Communication,4.0,US,M,White,Education
9702,zdbhoghshgfqumzdnjvs,2016,"Communication, Culture and Critique",1.0,US,F,White,Education
9703,kktzdpdeufsoskunvydn,2021,Human Communication Research,1.0,DE,F,White,Education
9704,clpercpcorgbmnmaismn,1964,Journal of Communication,1.0,US,M,White,Education
9705,oehfcjkwuhxocvnqmrnu,1978,Journal of Communication,1.0,US,M,White,Non Education
9706,ljfinunjghpjqgvtmigu,2007,Communication Theory,1.0,US,F,White,Education
9707,fbooyofkqpdqzmpagucb,2020,Journal of Communication,2.0,US,M,White,Education
9708,izwbrexnfmwduywyplvt,2014,Human Communication Research,3.0,US,M,White,Education
9709,odwymluygujnjzulxmmy,1988,Journal of Communication,1.0,US,M,White,Education
9710,pqcxjfayyxrcmzgeracs,2012,Human Communication Research,2.0,US,M,White,Education
9711,cfovpzonnzbgixcqzsio,2010,"Communication, Culture and Critique",1.0,US,M,White,Education
9712,kcutmrrbcdrpbnlhqmht,1986,Human Communication Research,1.0,US,M,White,Education
9713,rwhtdhxxuxelyhsdvgfz,1992,Communication Theory,1.0,DE,M,White,Non Education
9714,ezrvlxztpcibzlodqgvt,2003,Human Communication Research,1.0,US,M,White,Education
9715,awkfmlseovdhuzjewcgh,1977,Journal of Communication,2.0,US,M,White,Education
9716,mgbmjwemldescpsbiwzf,2019,Human Communication Research,1.0,US,F,White,Education
9717,jdzfpcvbqdohwctlrxny,2015,Journal of Communication,5.0,US,M,Asian,Non Education
9718,gvldtvlstgdpewtsowth,1976,Journal of Communication,1.0,US,M,White,Education
9719,yrhcnzesqnazztbwhndw,1999,Journal of Communication,1.0,US,M,White,Education
9720,uztxlsyevcqrvsxmsvxf,2006,Communication Theory,1.0,US,F,White,Education
9721,qbzwbnbdzmcqdsgkjzpa,1994,Journal of Communication,1.0,IL,F,White,Education
9722,fcelbzjvllkgndbmdcly,2021,Journal of Communication,13.0,US,M,Asian,Education
9723,tltqnnqvvqmiqrwrgsno,2012,"Communication, Culture and Critique",2.0,US,F,White,Education
9724,ytlzrollhvbfxxbxlbsa,2015,Communication Theory,1.0,US,M,Asian,Education
9725,vgpfspwwqrenjbjsuvca,2011,Communication Theory,2.0,US,M,White,Education
9726,fpirqxrfunhtupwgbbqv,1983,Journal of Communication,1.0,HU,F,White,Non Education
9727,jdfapicozndmtywlhgzc,2015,Communication Theory,2.0,IL,M,White,Education
9728,qmojzopeouoqxjzrrjvb,1997,Journal of Computer-Mediated Communication,4.0,GB,M,White,Education
9729,fteemrftadahxzmbidgj,2014,Journal of Communication,2.0,BE,F,White,Education
9730,xpljpfcqqairtycfkfmb,2009,Communication Theory,3.0,US,M,White,Education
9731,opugljavxiktjnckyvzp,2006,Journal of Communication,1.0,CN,M,White,Education
9732,kvglmrwvzqzkqtquebcz,2004,Journal of Communication,2.0,US,F,Asian,Education
9733,uqkhskbwadoxrdwkhqrf,1982,Journal of Communication,2.0,US,M,White,Education
9734,hrftdyoajryfqyixfyqm,1997,Journal of Communication,2.0,DE,M,White,Education
9735,avowhmxxyxqahefecdld,1996,Journal of Communication,1.0,CA,M,White,Education
9736,pmhsayfqqzhrubtvzpws,2017,Human Communication Research,1.0,BE,F,White,Education
9737,vqhajbhzljbsxrafeyvr,2014,Journal of Computer-Mediated Communication,2.0,US,F,Asian,Education
9738,hadluqkbpchrfbsczrvl,2018,Journal of Communication,1.0,US,F,White,Education
9739,fzrmewykyiilemrrjnhk,1976,Journal of Communication,2.0,US,M,White,Education
9740,lohzzfqawajfmqpnqtpp,1992,Human Communication Research,2.0,US,F,White,Education
9741,ozujukouezkdkiumpygm,1999,Journal of Computer-Mediated Communication,4.0,US,M,White,Education
9742,zcmqlgguowlnzgollcuf,1977,Human Communication Research,3.0,US,M,White,Education
9743,fumsurojolutuhcpwemn,2009,Journal of Communication,1.0,PH,M,White,Education
9744,zctzkhsnqvgvvhsrhzwx,2021,Journal of Communication,3.0,US,F,White,Education
9745,vmbcaaazmvcpeqxysjmf,2014,Human Communication Research,3.0,US,F,White,Education
9746,repefdsiuupywzijxpxz,2008,"Communication, Culture and Critique",1.0,SI,M,White,Education
9747,fcelbzjvllkgndbmdcly,2021,Journal of Communication,4.0,US,M,Black,Education
9748,cqteprbvszcyyjuqrjrz,1997,Journal of Communication,1.0,US,M,White,Education
9749,evcorlgokfvianydkbdj,2015,Journal of Communication,1.0,NL,M,White,Education
9750,yjjovclzygtxgluhnywl,2018,Human Communication Research,4.0,US,M,White,Education
9751,yxdzndhletdbmtaxnjcq,2018,Journal of Computer-Mediated Communication,1.0,US,M,Asian,Education
9752,ziaykbscvqydyicaegcj,2009,Journal of Communication,3.0,US,F,White,Education
9753,klgqxcbfkussivblhmtz,1975,Journal of Communication,2.0,US,F,White,Education
9754,nqmtrfpxxkslosapjlnm,2022,Journal of Communication,2.0,US,F,Hispanic,Education
9755,hzchfcbijuiimoknxvhz,2022,Human Communication Research,1.0,IL,F,White,Education
9756,bqnprbbtkpnqxxcrclxv,1955,Journal of Communication,1.0,US,M,White,Education
9757,bzuvsyrsyatuifuqqpgb,2017,Human Communication Research,2.0,US,F,White,Education
9758,eugxqlupvusqkobpbbdz,1976,Journal of Communication,1.0,US,M,White,Education
9759,mtyuigbxkwrmxlmwynto,2015,Communication Theory,1.0,GB,M,White,Education
9760,qvmybgreuflsshoqwnle,2008,Journal of Communication,1.0,IL,F,Middle Eastern,Education
9761,hnzpjnutbgoblqskxvbq,1977,Human Communication Research,3.0,US,M,Hispanic,Education
9762,nmwnmgomhuaozvpuuomu,2006,Journal of Computer-Mediated Communication,1.0,US,M,White,Education
9763,szhajmqrpnsnoybtfnxs,2010,Journal of Communication,2.0,DE,M,White,Education
9764,pecgskgfqdkbkfonzjes,2007,Human Communication Research,4.0,US,F,White,Education
9765,hdcsjtulixemoeehuexx,2000,Journal of Communication,1.0,GB,F,White,Education
9766,ftvlgywbrygejdgbcabt,2015,Human Communication Research,3.0,JP,M,White,Education
9767,qdtfqqiwsixjcohuxium,2020,Communication Theory,1.0,DE,M,White,Education
9768,trnmkkjziczsleikmirw,2006,Journal of Computer-Mediated Communication,3.0,US,F,White,Education
9769,aybtltkjgmxmqaangifr,1972,Journal of Communication,4.0,US,M,White,Education
9770,xxrboclvgwwnswdiqhly,1976,Journal of Communication,1.0,US,M,White,Education
9771,pbhwfpggiyrpwrvbokbt,2009,Journal of Computer-Mediated Communication,1.0,US,M,White,Education
9772,gmwrbqnhrmqjaisrwrvw,2004,Communication Theory,1.0,US,M,White,Education
9773,wqlgaazhhvjnmhakycxy,2009,Human Communication Research,1.0,US,M,Hispanic,Education
9774,cglfnzqtrefrlmzcttht,2005,Journal of Computer-Mediated Communication,2.0,US,M,White,Non Education
9775,fqtjxrcxzwyuxmxkoyer,1981,Human Communication Research,1.0,US,M,White,Education
9776,bnrylrxuyjtcjtvlksdl,1979,Journal of Communication,2.0,US,M,White,Education
9777,foferootpxxjtibbamjz,2001,Journal of Computer-Mediated Communication,1.0,US,M,White,Education
9778,ohhejcjugifuetfgjuxv,1995,Human Communication Research,1.0,US,M,White,Education
9779,clyjljbhosthjhwustnb,2003,Journal of Communication,1.0,US,F,Asian,Education
9780,pwhyliupvadghcjnxwrx,2008,Journal of Communication,1.0,US,M,Asian,Education
9781,vcppkbtksaigcvcxgpjw,1975,Journal of Communication,2.0,US,F,White,Education
9782,crvunbnznfwvhoapyrrl,2014,Journal of Computer-Mediated Communication,1.0,US,F,White,Education
9783,kdfajwodqoozfbqupwgn,2005,Journal of Computer-Mediated Communication,1.0,IT,F,White,Education
9784,rqenzvcziffufbabedny,1990,Journal of Communication,1.0,US,M,White,Education
9785,gkncvmitqoxwczvmhgtr,2022,Journal of Communication,5.0,US,F,Black,Education
9786,atfymzdpttixmgkaypdk,2008,Journal of Communication,2.0,US,M,Asian,Education
9787,cdwrasglklbdvzhzqgxa,1971,Journal of Communication,2.0,US,F,White,Education
9788,rafrbaiqgesddaxjjzwm,2021,Journal of Communication,2.0,US,M,Black,Education
9789,btclefokixtuaeyqjxij,2002,Journal of Computer-Mediated Communication,1.0,SI,F,White,Education
9790,xdggjrdcaogxbihbxctc,1952,Journal of Communication,1.0,US,M,White,Education
9791,sflcrvhcgnmyrqaxbhho,2001,Journal of Communication,2.0,DE,M,White,Non Education
9792,cytquhnrwqioovgeuwne,2010,Communication Theory,3.0,US,F,White,Education
9793,chnczkvuauvfimvfpokl,1991,Journal of Communication,1.0,US,M,White,Education
9794,wpqahcxkcijfacwmfybt,1993,Journal of Communication,3.0,US,F,White,Education
9795,imxvuxpedxdetqynqobg,1999,Human Communication Research,3.0,US,F,White,Education
9796,ibdbitqhpdmdachootve,1988,Human Communication Research,5.0,CA,F,White,Education
9797,yjcjtnlnqidkwcbqpwwe,2006,Journal of Computer-Mediated Communication,1.0,NO,F,White,Education
9798,zthrmgotqlzpnlotlrcf,1978,Journal of Communication,1.0,US,M,White,Education
9799,ofticqbwdsiwgwgxmmll,2009,Journal of Communication,1.0,US,F,Asian,Education
9800,ugbiftoetnxbvgilxnbl,1972,Journal of Communication,1.0,US,M,White,Education
9801,svjeixrjzbhipkolzttk,1998,Journal of Computer-Mediated Communication,1.0,AU,M,White,Education
9802,ihlaolovwpctemqbbast,2016,Human Communication Research,1.0,US,M,White,Education
9803,oywjuuhgnaebfxyamdns,1984,Human Communication Research,3.0,US,M,White,Education
9804,mfismfixfunazksepwcf,2009,Journal of Computer-Mediated Communication,1.0,KR,F,Asian,Education
9805,cjvnwhynbwrcktkbxglo,1978,Human Communication Research,1.0,US,M,White,Education
9806,ykerzvvieawxtosxgduq,1994,Journal of Communication,3.0,US,M,Asian,Education
9807,gpkmiwkqytgnmdgiaiar,1979,Human Communication Research,3.0,US,M,White,Education
9808,zhmxjdkbhqyqpygvwjme,2005,Communication Theory,1.0,US,F,White,Education
9809,gwquroytujeuxnqrsxsj,2015,Journal of Computer-Mediated Communication,2.0,FI,F,White,Education
9810,omcwjvbybqhzciujtiax,2006,Communication Theory,3.0,US,F,White,Education
9811,sbvatqkgoymcbhyqgyxq,2012,Human Communication Research,3.0,DE,M,White,Education
9812,lvbujcogdfsaubmybnys,1983,Journal of Communication,1.0,US,M,White,Education
9813,kbrihknmkqjeowxxvokv,1978,Human Communication Research,1.0,US,M,White,Education
9814,zkvkqhedcwbxiashhluh,1992,Human Communication Research,3.0,GB,M,White,Education
9815,ivalbpuoupsidfxpodeh,2007,Journal of Communication,4.0,US,F,White,Education
9816,ykuwaigurbkvufmchitv,1985,Journal of Communication,1.0,US,M,White,Education
9817,hsvncfnkuofqmdemrkvl,2006,Communication Theory,2.0,US,M,White,Education
9818,nzqlkqrgewfszwzbrdhe,2008,Human Communication Research,1.0,US,F,White,Education
9819,rsujnetuemluughrrmbz,2015,Journal of Computer-Mediated Communication,1.0,GB,M,White,Education
9820,jtqhddabsggunjcjcfzf,2006,Communication Theory,4.0,US,M,White,Education
9821,yupixkgzrvobgoofhgwn,1985,Journal of Communication,2.0,CA,M,White,Education
9822,ecmelecjcxjnyhhbbjjr,1986,Journal of Communication,1.0,US,M,White,Education
9823,qgcuoeceqcdhwybyezkz,2013,Journal of Communication,1.0,US,M,White,Education
9824,dnhrnjcnsnkqzdzfnmsi,2021,Journal of Communication,2.0,US,F,Asian,Education
9825,ytmccwowxiaizdjxkyyk,2010,"Communication, Culture and Critique",1.0,US,F,White,Education
9826,cjjfwiwcdvygmcqusfms,2021,Communication Theory,2.0,SE,F,White,Education
9827,hymxphbqmwlgfgjvitxs,1978,Human Communication Research,1.0,US,M,White,Education
9828,vrxkanjvktheybfhwnio,2017,Communication Theory,2.0,DE,F,White,Education
9829,oxaqrujiwfuuuklvknru,2018,Journal of Communication,2.0,US,F,Asian,Education
9830,hgnljvgfywssrtkmmpwv,2008,Human Communication Research,1.0,US,M,White,Education
9831,zlmdftiybfritabrmqok,2020,Journal of Communication,1.0,DE,F,White,Education
9832,peuddqjcaereeeebbnhe,2001,Journal of Communication,2.0,CN,M,White,Education
9833,qgtogwzxcuyptohmbtif,2003,Human Communication Research,3.0,US,M,White,Education
9834,tflsvlaibjaqejduurez,2009,Communication Theory,1.0,NL,M,White,Education
9835,lrhmikelndkkzjusttlz,2007,Journal of Computer-Mediated Communication,1.0,GB,M,Middle Eastern,Education
9836,nsssbapfbembdwrtamxf,2009,Journal of Computer-Mediated Communication,1.0,SG,M,White,Education
9837,vnpdaceqqyelelkmwcvk,1984,Journal of Communication,2.0,US,M,White,Education
9838,ifdhghiviqjnjvpmtfsz,1970,Journal of Communication,3.0,US,M,White,Education
9839,lhkdqjlwxyirqlseunci,1991,Journal of Communication,1.0,US,F,White,Education
9840,epsntxzrzsubnzuovutn,2021,Communication Theory,1.0,US,M,White,Education
9841,rmiqomxvdtghnvnucjnw,2012,Journal of Communication,4.0,US,M,White,Education
9842,epimrtbvzrxdqvheokyi,1978,Journal of Communication,4.0,US,M,White,Education
9843,sljsmhhfquxbimtizfvc,2016,Journal of Computer-Mediated Communication,2.0,US,M,Asian,Education
9844,hxqdyiogepwzcdatwycd,2002,Human Communication Research,1.0,US,M,White,Education
9845,ebirwwtnsxwcqcjkqwhf,1994,Journal of Communication,1.0,US,F,White,Education
9846,qpiyfcztofxxdhfrtsfs,1979,Journal of Communication,5.0,US,M,White,Education
9847,gpryvjuhmnzipnafgfyu,1998,Journal of Computer-Mediated Communication,2.0,US,F,White,Education
9848,kwngxohbnbbwnyonyeib,2019,Human Communication Research,1.0,US,M,White,Education
9849,kxcacouolanjuuhxqbwu,2009,Journal of Computer-Mediated Communication,2.0,JP,M,Asian,Education
9850,girqwoljhbyorambmwbg,2019,Journal of Communication,1.0,US,F,Middle Eastern,Education
9851,ccncrnjcgwhhiszhfmcw,2009,Journal of Communication,3.0,GB,F,White,Education
9852,cdizpbvkkgpurzexyvdk,1992,Journal of Communication,1.0,US,M,White,Education
9853,cvunequjvcrgzhgwrtwc,2007,Journal of Computer-Mediated Communication,1.0,VN,F,White,Non Education
9854,letidmwduorostgsnbyi,1978,Journal of Communication,2.0,US,M,Asian,Education
9855,hiycqrwvqghwwkjhetlk,2005,Human Communication Research,4.0,US,M,White,Education
9856,pwaqdppqffmpsrsqxbfq,1979,Journal of Communication,1.0,US,M,White,Education
9857,jorblhbeuxbrlhslvrov,1976,Journal of Communication,3.0,US,M,White,Education
9858,zyavbpbfbhjropuxzbwf,1991,Human Communication Research,2.0,US,M,White,Education
9859,tltqnnqvvqmiqrwrgsno,2012,"Communication, Culture and Critique",1.0,US,F,White,Education
9860,zlpdbfdbocabupzbrtpw,2008,Human Communication Research,1.0,IL,F,White,Education
9861,rklygibuyzxldlmtdpdr,1997,Human Communication Research,2.0,NZ,M,Asian,Education
9862,rpmiqygbihpppsfbgkud,1994,Journal of Communication,1.0,AU,M,Asian,Education
9863,elnlibyskouzutcujgwz,2021,"Communication, Culture and Critique",1.0,CL,M,Hispanic,Education
9864,kikejrabsmuhlbvqthap,2008,Journal of Communication,5.0,US,M,White,Education
9865,teymwmodwejnlqiobzys,1998,Human Communication Research,2.0,US,M,White,Education
9866,vjvffvlffvwtwrquaqwa,2020,"Communication, Culture and Critique",1.0,US,M,White,Education
9867,nqqsxvujtyzqjvzediep,2004,Journal of Communication,3.0,US,M,White,Education
9868,viwdsujgevunzoymgkeg,1986,Journal of Communication,2.0,US,M,White,Education
9869,nectsumqathbxtiwsmoa,2017,Human Communication Research,4.0,US,M,Asian,Education
9870,kibxmnjbxddqoqgscopr,1988,Journal of Communication,1.0,US,M,Black,Education
9871,jtexccsbezjknpiddwef,2016,Journal of Computer-Mediated Communication,4.0,US,M,White,Education
9872,zuemzdoqsqpclgqqoyza,2011,Journal of Computer-Mediated Communication,1.0,NL,F,White,Education
9873,skwxvsfqbajcsoeiojye,2015,Communication Theory,1.0,US,F,White,Education
9874,glhyxgkmmlykaneigeam,1992,Communication Theory,2.0,US,F,White,Education
9875,bjzrbiraxfzgjtvkbicc,2020,Journal of Communication,5.0,US,M,Asian,Education
9876,wmyqxwpwpfqyfnhwpcdq,2010,Human Communication Research,1.0,US,F,White,Education
9877,vnjkvexwpfnxadqqislz,2007,Journal of Communication,1.0,US,M,White,Education
9878,ftzetxezfuyatupdreas,1993,Communication Theory,2.0,US,M,White,Education
